"id_unique","rf15_no","rf15_show","rf15a","rf15b","rf15b_other","wgt"
"S37_430",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_430",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_430",1,"LAND/PROPERTY/BUILDINGS",3,,,5716
"S37_438",1,"LAND/PROPERTY/BUILDINGS",3,,,5716
"S37_438",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_438",2,"VEHICLE",1,3,,5716
"S37_438",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_450",1,"LAND/PROPERTY/BUILDINGS",1,3,,5716
"S37_450",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_450",2,"VEHICLE",1,3,,5716
"S37_450",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_459",2,"VEHICLE",1,2,,5716
"S37_459",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_459",1,"LAND/PROPERTY/BUILDINGS",1,2,,5716
"S37_459",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_46",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_46",1,"LAND/PROPERTY/BUILDINGS",1,2,,5716
"S37_46",2,"VEHICLE",1,2,,5716
"S37_46",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_496",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_496",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_496",2,"VEHICLE",1,3,,5716
"S37_496",1,"LAND/PROPERTY/BUILDINGS",1,4,,5716
"S37_50",2,"VEHICLE",1,5,,5716
"S37_50",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_50",1,"LAND/PROPERTY/BUILDINGS",3,,,5716
"S37_50",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_54",1,"LAND/PROPERTY/BUILDINGS",1,2,,5716
"S37_54",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_54",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_54",2,"VEHICLE",1,2,,5716
"S37_55",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_55",2,"VEHICLE",1,2,,5716
"S37_55",1,"LAND/PROPERTY/BUILDINGS",3,,,5716
"S37_55",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_65",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_65",2,"VEHICLE",1,2,,5716
"S37_65",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_65",1,"LAND/PROPERTY/BUILDINGS",3,,,5716
"S37_70",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_70",2,"VEHICLE",1,2,,5716
"S37_70",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_70",1,"LAND/PROPERTY/BUILDINGS",1,2,,5716
"S37_74",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_74",1,"LAND/PROPERTY/BUILDINGS",3,,,5716
"S37_74",2,"VEHICLE",1,2,,5716
"S37_74",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_77",1,"LAND/PROPERTY/BUILDINGS",1,2,,5716
"S37_77",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,5716
"S37_77",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_77",2,"VEHICLE",1,2,,5716
"S37_81",1,"LAND/PROPERTY/BUILDINGS",1,2,,5716
"S37_81",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_81",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_81",2,"VEHICLE",1,2,,5716
"S37_84",2,"VEHICLE",1,2,,5716
"S37_84",1,"LAND/PROPERTY/BUILDINGS",3,,,5716
"S37_84",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_84",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,5716
"S37_9",1,"LAND/PROPERTY/BUILDINGS",3,,,5716
"S37_9",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,5716
"S37_9",2,"VEHICLE",1,2,,5716
"S37_9",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_96",1,"LAND/PROPERTY/BUILDINGS",1,2,,5716
"S37_96",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,5716
"S37_96",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,5716
"S37_96",2,"VEHICLE",1,2,,5716
"S38_103",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_103",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_103",2,"VEHICLE",1,4,,6340
"S38_103",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_104",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_104",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_104",2,"VEHICLE",1,2,,6340
"S38_104",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_106",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_106",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_106",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_106",2,"VEHICLE",1,4,,6340
"S38_11",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_11",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_11",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_11",2,"VEHICLE",1,2,,6340
"S38_111",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_111",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_111",2,"VEHICLE",3,,,6340
"S38_111",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_112",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_112",2,"VEHICLE",3,,,6340
"S38_112",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_112",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,3,,6340
"S38_118",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_118",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_118",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_118",2,"VEHICLE",1,2,,6340
"S38_120",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_120",2,"VEHICLE",1,4,,6340
"S38_120",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_120",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_127",2,"VEHICLE",1,2,,6340
"S38_127",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_127",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_127",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_128",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_128",2,"VEHICLE",3,,,6340
"S38_128",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_128",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_132",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_132",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_132",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_132",2,"VEHICLE",3,,,6340
"S38_136",2,"VEHICLE",3,,,6340
"S38_136",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_136",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_136",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_139",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_139",2,"VEHICLE",1,2,,6340
"S38_139",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_139",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_140",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_140",2,"VEHICLE",3,,,6340
"S38_140",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_140",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_149",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_149",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_149",2,"VEHICLE",3,,,6340
"S38_149",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_152",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_152",2,"VEHICLE",1,2,,6340
"S38_152",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,2,,6340
"S38_152",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_157",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_157",2,"VEHICLE",3,,,6340
"S38_157",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_157",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_17",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_17",2,"VEHICLE",1,4,,6340
"S38_17",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_17",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_170",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_170",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_170",2,"VEHICLE",1,4,,6340
"S38_170",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_171",2,"VEHICLE",1,2,,6340
"S38_171",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,2,,6340
"S38_171",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_171",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,4,,6340
"S38_178",2,"VEHICLE",1,2,,6340
"S38_178",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_178",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_178",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_18",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_18",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_18",2,"VEHICLE",1,2,,6340
"S38_18",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_186",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,2,,6340
"S38_186",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,6340
"S38_186",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_186",2,"VEHICLE",1,5,,6340
"S38_188",2,"VEHICLE",1,2,,6340
"S38_188",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_188",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,2,,6340
"S38_188",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,6340
"S38_191",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_191",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_191",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_191",2,"VEHICLE",1,2,,6340
"S38_197",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_197",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_197",2,"VEHICLE",1,2,,6340
"S38_197",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_202",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_202",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_202",2,"VEHICLE",3,,,6340
"S38_202",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,2,,6340
"S38_204",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,6340
"S38_204",2,"VEHICLE",1,2,,6340
"S38_204",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_204",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_207",1,"LAND/PROPERTY/BUILDINGS",1,5,,6340
"S38_207",2,"VEHICLE",1,3,,6340
"S38_207",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_207",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_213",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_213",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_213",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_213",2,"VEHICLE",3,,,6340
"S38_226",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_226",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_226",2,"VEHICLE",1,2,,6340
"S38_226",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_227",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_227",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_227",2,"VEHICLE",1,2,,6340
"S38_227",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_229",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_229",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_229",2,"VEHICLE",3,,,6340
"S38_229",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_23",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_23",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_23",2,"VEHICLE",3,,,6340
"S38_23",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_237",1,"LAND/PROPERTY/BUILDINGS",1,95,"PARENTS (NON HH MEMBER)",6340
"S38_237",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_237",2,"VEHICLE",1,4,,6340
"S38_237",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_241",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_241",2,"VEHICLE",1,4,,6340
"S38_241",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_241",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_242",2,"VEHICLE",1,2,,6340
"S38_242",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,4,,6340
"S38_242",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,4,,6340
"S38_242",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_254",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_254",2,"VEHICLE",1,2,,6340
"S38_254",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_254",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_255",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_255",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_255",2,"VEHICLE",3,,,6340
"S38_255",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_259",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_259",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_259",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_259",2,"VEHICLE",1,4,,6340
"S38_263",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_263",2,"VEHICLE",1,4,,6340
"S38_263",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_263",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_271",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_271",2,"VEHICLE",3,,,6340
"S38_271",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_271",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_275",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_275",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_275",2,"VEHICLE",1,2,,6340
"S38_275",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_277",1,"LAND/PROPERTY/BUILDINGS",1,5,,6340
"S38_277",2,"VEHICLE",1,2,,6340
"S38_277",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,3,,6340
"S38_277",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_279",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_279",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_279",2,"VEHICLE",1,2,,6340
"S38_279",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_284",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_284",2,"VEHICLE",3,,,6340
"S38_284",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_284",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_285",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_285",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_285",2,"VEHICLE",3,,,6340
"S38_285",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_29",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_29",1,"LAND/PROPERTY/BUILDINGS",1,5,,6340
"S38_29",2,"VEHICLE",3,,,6340
"S38_29",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_292",2,"VEHICLE",1,2,,6340
"S38_292",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_292",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_292",1,"LAND/PROPERTY/BUILDINGS",1,5,,6340
"S38_295",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_295",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_295",2,"VEHICLE",3,,,6340
"S38_295",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_296",2,"VEHICLE",3,,,6340
"S38_296",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_296",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_296",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_297",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_297",2,"VEHICLE",1,5,,6340
"S38_297",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_297",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_298",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_298",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,2,,6340
"S38_298",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,1,,6340
"S38_298",2,"VEHICLE",1,1,,6340
"S38_299",2,"VEHICLE",1,2,,6340
"S38_299",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_299",1,"LAND/PROPERTY/BUILDINGS",1,5,,6340
"S38_299",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_305",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_305",2,"VEHICLE",1,2,,6340
"S38_305",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_305",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_315",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_315",2,"VEHICLE",1,2,,6340
"S38_315",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_315",1,"LAND/PROPERTY/BUILDINGS",1,5,,6340
"S38_316",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_316",2,"VEHICLE",1,2,,6340
"S38_316",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_316",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_32",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_32",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_32",2,"VEHICLE",3,,,6340
"S38_32",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_330",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,95,"FIANCE(E)",6340
"S38_330",2,"VEHICLE",1,5,,6340
"S38_330",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_330",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,5,,6340
"S38_331",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_331",1,"LAND/PROPERTY/BUILDINGS",1,5,,6340
"S38_331",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_331",2,"VEHICLE",1,5,,6340
"S38_334",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_334",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_334",2,"VEHICLE",1,2,,6340
"S38_334",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_344",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_344",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_344",2,"VEHICLE",1,2,,6340
"S38_344",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_345",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_345",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_345",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_345",2,"VEHICLE",1,3,,6340
"S38_355",2,"VEHICLE",1,2,,6340
"S38_355",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,2,,6340
"S38_355",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_355",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_357",2,"VEHICLE",3,,,6340
"S38_357",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_357",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_357",1,"LAND/PROPERTY/BUILDINGS",1,3,,6340
"S38_360",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,5,,6340
"S38_360",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_360",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_360",2,"VEHICLE",1,5,,6340
"S38_369",1,"LAND/PROPERTY/BUILDINGS",1,4,,6340
"S38_369",2,"VEHICLE",1,2,,6340
"S38_369",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",1,4,,6340
"S38_369",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",1,2,,6340
"S38_372",2,"VEHICLE",3,,,6340
"S38_372",3,"OTHER MOVABLE ASSETS (EX. EQUIPMENT)",3,,,6340
"S38_372",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_372",1,"LAND/PROPERTY/BUILDINGS",1,2,,6340
"S38_373",4,"NON-PHYSICAL ASSETS (EX. BANK ACCOUNT, TIME DEPOSIT)",3,,,6340
"S38_373",1,"LAND/PROPERTY/BUILDINGS",3,,,6340
"S38_373",2,"VEHICLE",1,2,,6340
